FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,HORAS DE TRABAJO,month,day,year,fecha_chida,week_chida,SEMANA
"April 6, 2019",3,8,OPERADOR5,SAP-1900A,NOMBREDEPEDIDO130,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,3,214,208.1,MOTIVODELCORTE7,12:00 AM,4:36 AM,38.48,177,99.44%,0.5,0.28%,0.5,0.28%,178,100.00%,4.6,4,6,2019,2019-04-06,14,14
"April 6, 2019",3,10,OPERADOR5,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,4,28,27.2,MOTIVODELCORTE7,8:30 PM,4:42 AM,19.27,158,99.68%,0.3,0.19%,0.2,0.13%,158.5,100.00%,8.2,4,6,2019,2019-04-06,14,14
"April 6, 2019",3,11,OPERADOR5,SAP-1901A,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,28X61,1 CARA,61.0 CM,3,214,216.1,MOTIVODELCORTE7,8:35 PM,11:02 PM,39.18,96,100.00%,0,0.00%,0,0.00%,96,100.00%,2.45,4,6,2019,2019-04-06,14,14
"April 6, 2019",3,13,OPERADOR5,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,5,27,30.5,MOTIVODELCORTE5,8:15 PM,1:14 AM,10.03,50,89.29%,6,10.71%,0,0.00%,56,100.00%,4.98,4,6,2019,2019-04-06,14,14
"April 6, 2019",3,13,OPERADOR5,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,6,27,27.9,MOTIVODELCORTE7,1:14 AM,5:00 AM,14.87,56,98.42%,0.7,1.23%,0.2,0.36%,56.9,100.01%,3.77,4,6,2019,2019-04-06,14,14
"April 8, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,0,63,0,MOTIVODELCORTE1,8:15 AM,8:34 AM,0,0,0.00%,8.9,95.70%,0.4,#DIV/0!,9.3,#DIV/0!,0.32,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,14,63,63.3,MOTIVODELCORTE2,8:34 AM,9:30 AM,47.14,44,100.00%,0,0.00%,0,0.00%,44,100.00%,0.93,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,4,OPERADOR4,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,0,110,0,MOTIVODELCORTE1,8:30 AM,8:43 AM,0,0,0.00%,9.5,90.48%,1,#DIV/0!,10.5,#DIV/0!,0.22,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,4,OPERADOR4,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,1,110,110.57,MOTIVODELCORTE2,8:55 AM,10:12 AM,43.64,56,100.00%,0,0.00%,0,0.00%,56,100.00%,1.28,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,11,OPERADOR4,SAP-1901,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,0,160.5,0,MOTIVODELCORTE1,7:50 AM,8:00 AM,0,0,0.00%,4,80.00%,1,#DIV/0!,5,#DIV/0!,0.17,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,11,OPERADOR4,SAP-1901,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,1,160.5,155.07,MOTIVODELCORTE2,8:00 AM,10:10 AM,30.46,66,100.00%,0,0.00%,0,0.00%,66,100.00%,2.17,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,4,OPERADOR4,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,2,110,102.75,MOTIVODELCORTE2,10:20 AM,12:23 PM,47.32,97,100.00%,0,0.00%,0,0.00%,97,100.00%,2.05,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,15,63,62.7,MOTIVODELCORTE2,9:30 AM,11:37 AM,48.66,103,100.00%,0,0.00%,0,0.00%,103,100.00%,2.12,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,7,OPERADOR4,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,0,99,99,MOTIVODELCORTE1,10:00 AM,10:12 AM,0,0,0.00%,8.9,91.75%,0.8,#DIV/0!,9.7,#DIV/0!,0.2,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,7,OPERADOR4,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,1,99,99,MOTIVODELCORTE2,10:12 AM,12:15 PM,26.83,55,100.00%,0,0.00%,0,0.00%,55,100.00%,2.05,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,11,OPERADOR4,SAP-1901,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,2,160.5,150.36,MOTIVODELCORTE2,10:10 AM,12:15 PM,31.68,66,100.00%,0,0.00%,0,0.00%,66,100.00%,2.08,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,8,OPERADOR4,SAP-1921,NOMBREDEPEDIDO75,,TIPODEPRODUCTO2,42X75+5,1 CARA,80.0 CM,1,260.4,264.56,MOTIVODELCORTE1,9:25 AM,11:15 AM,50.18,92,89.32%,10,9.71%,1,1.09%,103,100.12%,1.83,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,8,OPERADOR4,SAP-1921,NOMBREDEPEDIDO75,,TIPODEPRODUCTO2,42X75+5,1 CARA,80.0 CM,2,260.4,271.5,MOTIVODELCORTE2,11:15 AM,12:30 PM,52,65,100.00%,0,0.00%,0,0.00%,65,100.00%,1.25,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,5,OPERADOR4,SAP-040419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,20X30,,40.0 CM,19,28,27.1,MOTIVODELCORTE1,8:42 AM,11:50 AM,15.32,48,91.95%,4,7.66%,0.2,0.42%,52.2,100.03%,3.13,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,10,OPERADOR4,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,5,28,27.77,MOTIVODELCORTE1,7:42 AM,8:45 AM,19.05,20,67.80%,9.3,31.53%,0.2,1.00%,29.5,100.32%,1.05,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,10,OPERADOR4,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,6,28,28,MOTIVODELCORTE5,9:00 AM,10:05 AM,22.15,24,94.12%,1.5,5.88%,0,0.00%,25.5,100.00%,1.08,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,10,OPERADOR4,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,7,28,27.83,MOTIVODELCORTE5,10:28 AM,11:05 AM,21.08,13,78.79%,3.5,21.21%,0,0.00%,16.5,100.00%,0.62,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,13,OPERADOR4,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,0,27,0,MOTIVODELCORTE1,7:35 AM,12:00 PM,0,0,0.00%,22.5,98.68%,0.3,#DIV/0!,22.8,#DIV/0!,4.42,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,16,63,61.86,MOTIVODELCORTE3,11:37 AM,1:05 PM,48.41,71,97.93%,1.5,2.07%,0,0.00%,72.5,100.00%,1.47,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,4,OPERADOR4,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,3,110,104.26,MOTIVODELCORTE3,12:23 PM,1:05 PM,44.29,31,89.86%,3.5,10.14%,0,0.00%,34.5,100.00%,0.7,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,10,OPERADOR4,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,8,28,27.56,MOTIVODELCORTE5,12:05 PM,12:55 PM,19.2,16,88.89%,2,11.11%,0,0.00%,18,100.00%,0.83,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,13,OPERADOR4,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,7,27,29.9,MOTIVODELCORTE5,12:35 PM,1:15 PM,12,8,57.14%,6,42.86%,0,0.00%,14,100.00%,0.67,4,8,2019,2019-04-08,15,15
"April 8, 2019",1,10,OPERADOR4,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,9,28,29.5,MOTIVODELCORTE5,12:55 PM,1:40 PM,22.67,17,87.18%,2.5,12.82%,0,0.00%,19.5,100.00%,0.75,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,17,63,62.7,MOTIVODELCORTE3,1:05 PM,2:04 PM,49.83,49,95.15%,2.5,4.85%,0,0.00%,51.5,100.00%,0.98,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,18,63,60.6,MOTIVODELCORTE3,2:04 PM,3:10 PM,40.91,45,81.52%,10.2,18.48%,0,0.00%,55.2,100.00%,1.1,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,19,63,64.5,MOTIVODELCORTE3,3:10 PM,4:40 PM,50,75,98.04%,1.5,1.96%,0,0.00%,76.5,100.00%,1.5,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,20,63,62.8,MOTIVODELCORTE3,4:40 PM,6:18 PM,42.86,70,91.74%,6.3,8.26%,0,0.00%,76.3,100.00%,1.63,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,21,63,61.9,MOTIVODELCORTE3,6:18 PM,7:03 PM,42.67,32,88.89%,4,11.11%,0,0.00%,36,100.00%,0.75,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,22,63,64,MOTIVODELCORTE3,7:03 PM,9:18 PM,47.11,106,96.36%,4,3.64%,0,0.00%,110,100.00%,2.25,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,2,OPERADOR5,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,23,63,62.5,MOTIVODELCORTE3,9:18 PM,9:50 PM,43.13,23,71.88%,9,28.13%,0,0.00%,32,100.00%,0.53,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,4,OPERADOR5,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,4,110,107,MOTIVODELCORTE2,1:05 PM,5:00 PM,51.83,203,100.00%,0,0.00%,0,0.00%,203,100.00%,3.92,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,4,OPERADOR5,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,5,110,105.8,MOTIVODELCORTE3,5:00 PM,7:07 PM,51.02,108,99.08%,1,0.92%,0,0.00%,109,100.00%,2.12,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,4,OPERADOR5,SAP-1992,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,25+16X50,2 CARAS,82.0 CM,6,110,108.9,MOTIVODELCORTE2,7:07 PM,9:22 PM,50.67,114,100.00%,0,0.00%,0,0.00%,114,100.00%,2.25,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,4,OPERADOR5,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,96.0 CM,0,110,0,MOTIVODELCORTE6,9:12 PM,9:22 PM,0,0,0.00%,7,100.00%,0,#DIV/0!,7,#DIV/0!,0.17,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,5,OPERADOR5,SAP-040419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,20X30,,40.0 CM,20,28,28.3,MOTIVODELCORTE5,11:50 AM,3:12 PM,12.77,43,74.14%,15,25.86%,0,0.00%,58,100.00%,3.37,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,5,OPERADOR5,SAP-040419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,20X30,,40.0 CM,21,28,30,MOTIVODELCORTE2,3:12 PM,7:45 PM,17.58,80,98.16%,1.5,1.84%,0,0.00%,81.5,100.00%,4.55,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,7,OPERADOR5,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,2,99,100,MOTIVODELCORTE2,12:15 PM,2:34 PM,27.63,64,100.00%,0,0.00%,0,0.00%,64,100.00%,2.32,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,7,OPERADOR5,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,0,99,0,MOTIVODELCORTE4,2:34 PM,2:50 PM,0,0,0.00%,3.1,93.94%,0.2,#DIV/0!,3.3,#DIV/0!,0.27,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,7,OPERADOR5,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,3,99,96.3,MOTIVODELCORTE2,2:50 PM,6:47 PM,27.59,109,100.00%,0,0.00%,0,0.00%,109,100.00%,3.95,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,7,OPERADOR5,SAP-1939,NOMBREDEPEDIDO36,,TIPODEPRODUCTO3,30+18X60,1 CARA,48.0 CM,4,99,94.9,MOTIVODELCORTE2,6:47 PM,8:00 PM,32.88,40,100.00%,0,0.00%,0,0.00%,40,100.00%,1.22,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,7,OPERADOR5,SAP-1953,NOMBREDEPEDIDO132,,TIPODEPRODUCTO7,68X75,,68.0 CM,0,225,0,MOTIVODELCORTE6,9:00 PM,9:25 PM,0,0,0.00%,27,100.00%,0,#DIV/0!,27,#DIV/0!,0.42,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,8,OPERADOR5,SAP-1921,NOMBREDEPEDIDO75,,TIPODEPRODUCTO2,42X75+5,1 CARA,80.0 CM,3,260.4,265.4,MOTIVODELCORTE2,12:30 PM,3:21 PM,52.98,151,100.00%,0,0.00%,0,0.00%,151,100.00%,2.85,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,8,OPERADOR5,SAP-1921,NOMBREDEPEDIDO75,,TIPODEPRODUCTO2,42X75+5,1 CARA,80.0 CM,4,260.4,267,MOTIVODELCORTE2,3:21 PM,6:37 PM,49.29,161,100.00%,0,0.00%,0,0.00%,161,100.00%,3.27,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,8,OPERADOR5,SAP-1942,NOMBREDEPEDIDO99,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,0,214,0,MOTIVODELCORTE6,6:37 PM,7:00 PM,0,0,0.00%,5.7,95.00%,0.3,#DIV/0!,6,#DIV/0!,0.38,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,8,OPERADOR5,SAP-1942,NOMBREDEPEDIDO99,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,1,214,215.4,MOTIVODELCORTE2,7:00 PM,7:35 PM,48,28,100.00%,0,0.00%,0,0.00%,28,100.00%,0.58,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,8,OPERADOR5,SAP-1942,NOMBREDEPEDIDO99,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,0,214,0,MOTIVODELCORTE4,7:35 PM,8:00 PM,0,0,0.00%,19,100.00%,0,#DIV/0!,19,#DIV/0!,0.42,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,10,OPERADOR5,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,10,28,30.7,MOTIVODELCORTE3,1:40 PM,7:27 PM,21.61,125,98.04%,2.5,1.96%,0,0.00%,127.5,100.00%,5.78,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,11,OPERADOR5,SAP-1901,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,3,160.5,158,MOTIVODELCORTE2,12:15 PM,3:38 PM,29.85,101,100.00%,0,0.00%,0,0.00%,101,100.00%,3.38,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,11,OPERADOR5,SAP-1901,NOMBREDEPEDIDO131,,TIPODEPRODUCTO2,21X36,1 CARA,36.0 CM,4,160.5,157.4,MOTIVODELCORTE2,3:38 PM,6:09 PM,29.01,73,100.00%,0,0.00%,0,0.00%,73,100.00%,2.52,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,11,OPERADOR5,SAP-1967,NOMBREDEPEDIDO133,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,0,176.7,0,MOTIVODELCORTE6,6:00 PM,6:09 PM,0,0,0.00%,10,100.00%,0,#DIV/0!,10,#DIV/0!,0.15,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,11,OPERADOR5,SAP-1967,NOMBREDEPEDIDO133,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,1,176.7,188.5,MOTIVODELCORTE3,6:09 PM,7:54 PM,30.86,54,86.40%,8.5,13.60%,0,0.00%,62.5,100.00%,1.75,4,8,2019,2019-04-08,15,15
"April 8, 2019",2,13,OPERADOR5,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,8,27,29.4,MOTIVODELCORTE2,2:11 PM,8:52 PM,15.41,103,91.15%,10,8.85%,0,0.00%,113,100.00%,6.68,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,2,OPERADOR3,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,24,63,66.5,MOTIVODELCORTE3,8:52 PM,10:30 PM,16.53,27,77.36%,7.9,22.64%,0,0.00%,34.9,100.00%,1.63,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,2,OPERADOR3,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,0,63,0,MOTIVODELCORTE8,11:10 PM,12:30 AM,0,0,0.00%,1.9,86.36%,0.3,#DIV/0!,2.2,#DIV/0!,1.33,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,2,OPERADOR3,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,25,63,63.7,MOTIVODELCORTE3,12:30 AM,1:15 AM,45.33,34,85.00%,6,15.00%,0,0.00%,40,100.00%,0.75,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,2,OPERADOR3,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,26,63,61.5,MOTIVODELCORTE3,1:15 AM,3:15 AM,43,86,95.56%,4,4.44%,0,0.00%,90,100.00%,2,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,2,OPERADOR3,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,27,63,62.9,MOTIVODELCORTE3,3:15 AM,4:05 AM,24,20,71.43%,8,28.57%,0,0.00%,28,100.00%,0.83,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,4,OPERADOR3,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,82.0 CM,1,110,102.9,MOTIVODELCORTE2,9:22 PM,12:35 AM,55.34,178,100.00%,0,0.00%,0,0.00%,178,100.00%,3.22,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,4,OPERADOR3,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,82.0 CM,0,110,0,MOTIVODELCORTE3,12:35 AM,1:05 AM,0,0,0.00%,20,100.00%,0,#DIV/0!,20,#DIV/0!,0.5,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,4,OPERADOR3,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,82.0 CM,2,110,101.6,MOTIVODELCORTE2,1:05 AM,4:15 AM,54,171,100.00%,0,0.00%,0,0.00%,171,100.00%,3.17,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,4,OPERADOR3,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,82.0 CM,3,110,107,MOTIVODELCORTE3,4:15 AM,5:27 AM,57.5,69,94.52%,4,5.48%,0,0.00%,73,100.00%,1.2,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,5,OPERADOR3,SAP-040419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,20X30,,40.0 CM,22,28,27.6,MOTIVODELCORTE6,7:45 PM,10:40 PM,17.14,50,100.00%,0,0.00%,0,0.00%,50,100.00%,2.92,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,5,OPERADOR3,SAP-080419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,20X30,,40.0 CM,1,28,28.6,MOTIVODELCORTE2,10:40 PM,1:35 AM,16.11,47,86.24%,7.5,13.76%,0,0.00%,54.5,100.00%,2.92,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,5,OPERADOR3,SAP-080419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,20X30,,40.0 CM,2,28,29.3,MOTIVODELCORTE5,1:35 AM,2:40 AM,12,13,61.90%,8,38.10%,0,0.00%,21,100.00%,1.08,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,5,OPERADOR3,SAP-080419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,20X30,,40.0 CM,3,28,28,MOTIVODELCORTE2,2:40 AM,4:36 AM,18.1,35,100.00%,0,0.00%,0,0.00%,35,100.00%,1.93,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,7,OPERADOR3,SAP-1953,NOMBREDEPEDIDO132,,TIPODEPRODUCTO7,68X75,,68.0 CM,1,225,250.6,MOTIVODELCORTE2,9:35 PM,2:00 AM,32.15,142,100.00%,0,0.00%,0,0.00%,142,100.00%,4.42,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,7,OPERADOR3,SAP-1953,NOMBREDEPEDIDO132,,TIPODEPRODUCTO7,68X75,,68.0 CM,2,225,255.2,MOTIVODELCORTE3,2:00 AM,3:30 AM,30.67,46,95.83%,2,4.17%,0,0.00%,48,100.00%,1.5,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,8,OPERADOR3,SAP-1942,NOMBREDEPEDIDO99,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,2,214,20,MOTIVODELCORTE7,8:00 PM,10:35 PM,51.1,132,100.00%,0,0.00%,0,0.00%,132,100.00%,2.58,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,10,OPERADOR3,SAP-060419,NOMBREDEPEDIDO23,,TIPODEPRODUCTO1,25X35,,50.0 CM,11,28,30,MOTIVODELCORTE2,7:27 PM,4:30 AM,21.99,199,100.00%,0,0.00%,0,0.00%,199,100.00%,9.05,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,11,OPERADOR3,SAP-1967,NOMBREDEPEDIDO133,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,2,176.7,183.4,MOTIVODELCORTE2,7:54 PM,12:33 AM,41.29,192,100.00%,0,0.00%,0,0.00%,192,100.00%,4.65,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,11,OPERADOR3,SAP-1967,NOMBREDEPEDIDO133,,TIPODEPRODUCTO2,30X60,1 CARA,60.0 CM,3,176.7,173.06,MOTIVODELCORTE2,12:33 AM,4:17 AM,41.25,154,100.00%,0,0.00%,0,0.00%,154,100.00%,3.73,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,13,OPERADOR3,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,9,27,26.6,MOTIVODELCORTE2,8:52 PM,1:40 AM,15.42,74,100.00%,0,0.00%,0,0.00%,74,100.00%,4.8,4,8,2019,2019-04-08,15,15
"April 8, 2019",3,13,OPERADOR3,SAP-060419,NOMBREDEPEDIDO1,,TIPODEPRODUCTO1,15X26,,30.0 CM,0,27,0,MOTIVODELCORTE5,1:40 AM,2:10 AM,0,0,0.00%,6,95.24%,0.3,#DIV/0!,6.3,#DIV/0!,0.5,4,8,2019,2019-04-08,15,15
"April 9, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,28,63,61.17,MOTIVODELCORTE3,4:05 AM,7:48 AM,49.51,184,100.00%,0,0.00%,0,0.00%,184,100.00%,3.72,4,9,2019,2019-04-09,15,15
"April 9, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,29,63,60.2,MOTIVODELCORTE3,7:48 AM,8:10 AM,35.45,13,80.25%,3.2,19.75%,0,0.00%,16.2,100.00%,0.37,4,9,2019,2019-04-09,15,15
"April 9, 2019",1,2,OPERADOR4,SAP-050419,NOMBREDEPEDIDO69,,TIPODEPRODUCTO9,80X95,,80.0 CM,30,63,60.26,MOTIVODELCORTE3,8:10 AM,9:22 AM,46.67,56,95.73%,2.5,4.27%,0,0.00%,58.5,100.00%,1.2,4,9,2019,2019-04-09,15,15
"April 9, 2019",1,4,OPERADOR4,SAP-1992A,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,30+18X55,2 CARAS,82.0 CM,4,110,109.76,MOTIVODELCORTE4,5:37 AM,8:40 AM,54.43,166,95.95%,6,3.47%,1,0.60%,173,100.02%,3.05,4,9,2019,2019-04-09,15,15
"April 9, 2019",1,4,OPERADOR4,SAP-1992B,NOMBREDEPEDIDO60,,TIPODEPRODUCTO3,40+20X70,2 CARAS,60.0 CM,1,110,112.85,MOTIVODELCORTE6,8:58 AM,9:23 AM,45.6,19,100.00%,0,0.00%,0,0.00%,19,100.00%,0.42,4,9,2019,2019-04-09,15,15
