29.05,65.74,1013.29,60.02
14.05,39.59,1011.2,94.54
19.09,42.44,1012.93,63.59
13.86,41.58,1020.69,70.74
14.01,43.34,1016.95,83.41
18.72,60.07,1015.81,70.55
22.75,58.86,1016.,67.34
27.57,71.32,1002.59,76.68
12.33,39.28,1011.84,80.01
22.61,45.38,1013.92,62.91
24.12,62.44,1013.83,88.02
16.55,41.93,1022.71,42.73
29.41,64.05,1009.82,67.4
31.55,69.75,1010.12,58.36
18.62,65.48,1018.45,73.39
17.59,65.48,1018.96,81.34
13.08,42.32,1016.63,83.72
24.62,72.43,1007.97,84.36
22.5,70.94,1008.04,82.39
5.35,35.57,1027.12,80.81
8.51,42.32,1015.08,84.89
9.43,37.14,1013.03,74.99
30.28,74.67,1016.45,55.76
29.28,65.71,1013.76,48.05
27.78,68.67,1005.59,59.17
12.17,49.83,1008.05,96.44
19.2,61.27,1020.02,65.53
14.64,45.,1021.78,41.25
13.83,44.45,1021.5,68.75
30.67,72.86,1004.25,52.72
11.31,39.61,1018.74,68.9
28.18,73.03,1014.18,67.72
23.72,66.48,1003.61,73.75
29.53,71.14,1011.39,53.41
34.48,74.34,1000.91,42.61
8.63,43.79,1016.08,83.25
31.21,66.44,1008.57,65.76
27.28,44.89,1009.02,49.9
11.49,39.22,1016.35,53.11
29.38,69.68,1011.35,49.25
23.24,63.76,1010.1,79.16
22.35,63.94,1010.32,93.02
6.77,38.18,1017.8,81.13
29.95,73.42,1011.44,66.32
13.11,42.99,1007.6,97.
25.32,48.41,1008.47,72.14
21.11,59.39,1013.87,85.29
20.1,58.95,1018.46,80.87
16.98,63.09,1020.44,95.18
18.39,52.08,1006.53,100.09
30.66,70.98,1007.6,72.08
28.18,67.17,1006.84,75.55
27.97,58.84,1002.25,57.88
14.29,39.59,1010.93,94.53
16.81,42.86,1013.83,77.11
23.96,65.34,1015.52,56.82
9.71,42.44,1014.29,94.03
20.76,58.79,1017.22,78.75
10.01,41.17,1018.78,86.84
29.13,70.72,1009.61,67.49
14.66,43.13,1014.97,46.31
26.93,72.99,1007.33,78.85
18.22,39.63,1005.11,79.
12.14,45.,1023.9,89.2
24.97,68.61,1011.,55.04
10.12,40.,1021.33,95.29
27.38,74.16,1010.08,78.61
24.01,46.93,1013.3,52.24
7.79,41.01,1024.,97.2
31.05,69.13,1000.38,58.49
25.35,63.21,1012.31,80.16
9.06,41.92,1029.9,90.88
22.25,51.86,1013.08,83.64
12.05,48.04,1009.14,100.13
14.22,45.01,1014.17,70.14
13.56,39.52,1016.61,78.35
27.21,66.49,1013.57,40.11
25.1,43.77,1010.9,49.68
13.58,49.83,1008.9,86.8
26.85,75.6,1017.43,74.55
12.86,40.6,1013.6,84.85
9.13,39.04,1022.36,74.6
14.01,42.74,1029.16,68.31
29.35,71.58,1010.07,61.8
25.85,67.69,1007.7,70.14
24.09,63.94,1017.59,51.02
21.39,52.3,1009.52,88.67
29.01,68.08,1010.74,52.51
24.98,60.32,1016.39,63.12
28.66,77.95,1009.56,69.07
7.08,39.99,1010.55,91.44
25.76,63.94,1018.49,42.14
14.77,44.9,1020.5,84.31
7.79,43.13,1019.67,85.35
20.01,56.65,1020.77,74.46
18.95,42.23,1013.01,79.4
29.83,62.66,1007.98,47.07
18.42,58.95,1016.95,86.77
11.72,39.18,1024.19,68.53
26.59,59.92,1009.97,70.09
21.83,63.07,1011.57,87.02
25.06,65.46,1014.37,38.82
24.98,58.98,1010.34,78.56
27.32,73.42,1012.07,86.3
7.44,38.5,1012.81,70.27
10.56,41.54,1019.92,78.95
23.74,63.9,1014.73,81.9
27.73,67.69,1007.47,59.42
5.63,39.22,1013.35,77.67
7.32,41.22,1015.42,97.25
12.28,40.55,1005.72,98.56
14.81,40.71,1018.54,73.
5.21,35.79,1012.44,94.35
16.46,48.6,1006.08,89.
17.95,49.21,1012.05,59.44
25.56,74.67,1016.62,76.1
10.77,41.54,1019.94,71.13
24.73,71.14,1009.07,68.87
14.86,37.85,1010.58,86.8
23.48,70.79,1006.7,88.57
27.2,72.43,1006.75,80.67
11.35,38.91,1017.93,83.45
13.51,40.89,1011.03,84.83
21.81,43.77,1011.97,64.72
6.43,39.61,1017.51,83.8
18.09,48.92,1010.6,52.11
15.5,39.16,1016.24,78.13
33.72,74.33,1011.4,37.51
18.81,52.08,1004.43,99.6
25.61,60.32,1015.77,56.48
31.11,74.16,1012.2,58.86
17.55,43.14,1018.86,76.
8.58,40.72,1022.04,87.55
6.72,38.91,1016.89,90.47
24.49,65.59,1011.52,85.12
15.99,49.21,1015.17,76.4
9.14,42.44,1014.48,92.03
26.28,75.23,1011.44,68.35
18.63,45.87,1007.98,79.9
21.75,45.09,1014.15,44.84
9.63,41.14,1027.99,87.89
15.71,39.3,1019.2,62.28
32.95,67.9,1005.88,45.15
21.47,70.32,1011.72,88.36
14.57,44.84,1023.46,87.2
27.18,64.44,1012.81,61.27
25.14,49.02,1007.56,79.02
24.6,48.78,1018.1,73.71
28.77,58.33,1013.73,36.6
23.26,58.2,1016.72,57.98
8.34,40.72,1023.62,83.75
15.86,38.62,1016.65,67.51
22.76,57.5,1014.75,74.38
21.38,49.21,1012.49,53.77
30.27,70.32,1007.93,51.61
23.74,65.34,1013.7,62.9
29.96,67.83,1008.,44.05
24.97,50.23,1015.6,56.79
23.63,60.93,1006.41,83.06
14.42,44.66,1016.1,93.89
24.97,59.87,1018.7,59.94
8.47,40.46,1019.87,78.19
13.44,39.39,1012.93,84.29
17.74,58.33,1013.55,81.8
23.54,67.83,1009.44,65.48
23.56,66.49,1012.21,53.86
15.1,41.35,1003.84,97.89
19.78,50.32,1008.62,96.4
15.79,49.15,1020.62,76.22
24.94,67.69,1008.86,68.97
11.39,43.72,1010.91,98.83
10.42,39.96,1025.21,95.69
32.9,68.51,1012.95,50.09
14.68,43.99,1023.36,86.79
28.13,61.25,1013.12,62.57
28.62,69.71,1009.67,62.12
18.91,43.14,1013.56,58.34
12.16,40.81,1025.79,70.97
29.66,59.22,1013.25,61.2
12.32,41.62,1012.88,88.88
18.04,44.88,1017.96,66.3
24.92,73.68,1015.12,93.68
19.06,50.16,1011.36,99.64
14.1,39.16,1008.19,74.05
27.76,44.89,1009.4,50.15
24.66,63.73,1011.4,74.52
25.53,59.57,1010.65,82.04
22.86,66.48,1003.77,71.22
23.7,70.04,1011.13,84.16
20.88,56.85,1010.91,84.28
21.57,69.23,1011.94,81.73
19.74,45.38,1015.11,80.67
13.8,40.2,1013.12,90.59
27.11,48.6,1002.78,53.39
32.11,78.05,1010.36,58.78
5.46,40.81,1025.73,93.52
31.42,69.13,1009.34,57.16
18.9,60.07,1016.02,71.38
9.28,40.22,1009.23,88.43
24.64,72.24,1011.37,80.61
18.88,65.94,1010.43,85.54
27.39,69.14,1008.82,78.35
14.19,43.71,1024.38,83.03
20.87,63.31,1012.27,79.51
7.89,40.46,1019.61,74.53
30.52,70.04,1010.62,54.47
23.43,51.43,1011.31,73.55
15.74,43.71,1024.7,78.38
15.16,40.73,1017.7,86.37
27.55,65.59,1011.6,63.99
15.24,48.6,1007.08,86.49
33.96,68.94,1006.93,47.39
22.56,48.92,1010.7,51.63
12.36,52.75,1026.04,68.71
14.71,44.,1024.98,85.08
17.51,58.86,1016.78,83.63
9.59,38.91,1011.87,81.3
12.59,40.03,1018.76,85.4
21.36,58.95,1018.35,78.87
13.45,45.87,1008.42,87.74
29.52,77.24,1008.55,76.24
18.63,48.92,1011.37,71.72
20.55,48.98,1016.1,63.89
6.85,37.49,1011.01,84.53
13.88,48.79,1017.28,79.4
8.01,40.46,1019.42,76.15
9.82,37.83,1005.29,100.07
23.45,51.95,1005.23,76.17
19.4,39.53,1007.96,63.38
14.14,39.59,1010.84,96.02
10.3,41.46,1018.21,86.17
6.61,36.24,1013.57,91.8
14.38,40.66,1016.34,92.37
3.92,41.31,999.22,95.26
18.01,44.2,1018.84,55.72
7.97,39.04,1018.51,65.17
29.55,67.69,1004.88,48.68
21.46,74.87,1009.23,86.58
13.45,42.44,1012.79,83.12
33.37,71.37,1003.75,45.26
19.73,69.51,1013.14,61.84
28.12,73.42,1011.49,80.16
6.49,39.33,1010.85,91.85
26.12,68.94,1007.12,67.08
8.26,44.71,1020.85,68.82
24.41,52.3,1006.28,70.33
23.69,58.05,1012.08,74.26
18.61,63.09,1019.37,83.08
11.77,39.39,1012.9,85.8
22.79,68.63,1012.99,55.78
23.14,58.18,1008.89,81.82
23.02,59.21,1011.74,83.18
16.58,46.18,1010.4,96.29
30.52,70.4,1003.9,64.33
23.36,74.93,1016.57,71.91
12.78,41.04,1025.16,85.14
23.39,68.51,1013.09,78.6
13.03,42.86,1014.39,86.25
20.08,62.52,1017.99,75.74
27.56,65.59,1010.88,66.47
20.92,49.15,1021.15,49.76
30.05,66.44,1008.46,76.82
